,productGroup,asin,categories,categoryTree,rootCategory,nodepath,nodeID
4192,BISS,B000SBLWZS,[383850011],"[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 289668, 'name': 'Bakeware'}, {'catId': 383850011, 'name': 'Pizza Pans & Stones'}]",1055398,Home & Kitchen/Kitchen & Dining/Bakeware/Pizza Pans & Stones,383850011.0
4193,BISS,B000SBLWZS,[383850011],"[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 289668, 'name': 'Bakeware'}, {'catId': 383850011, 'name': 'Pizza Pans & Stones'}]",1055398,Home & Kitchen/Kitchen & Dining/Kitchen Utensils & Gadgets/Pasta & Pizza Tools/Pizza Pans & Stones,383850011.0
4194,Furniture,B00513XG4S,"[3735831, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 21487702011, 'name': 'Rugs, Pads & Protectors'}, {'catId': 3735831, 'name': 'Runners'}]",1055398,,
4195,Kitchen,B00CFC76TO,"[723475011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 901590, 'name': 'Event & Party Supplies'}, {'catId': 723469011, 'name': 'Decorations'}, {'catId': 723475011, 'name': 'Tablecovers'}]",1055398,,
4196,Kitchen,B000KEYCIC,"[77182879011, 678529011]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182859011, 'name': 'Bakeware'}, {'catId': 77182871011, 'name': 'Tools and accessories'}, {'catId': 77182879011, 'name': 'Cookie cutters'}]",265523,,
4197,Kitchen,B00555ENJO,"[77182858011, 77182873011, 289696]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182848011, 'name': 'Cookware'}, {'catId': 77182858011, 'name': 'Bowls'}]",265523,,
4198,Home,B009U20I6U,"[14236331, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 3736311, 'name': 'Window Treatment Hardware'}, {'catId': 3736331, 'name': 'Window Rods'}, {'catId': 14236331, 'name': 'Spring Tension Rods'}]",1055398,,
4199,Kitchen,B00DS476HU,"[14162661, 18505439011, 24065233011, 13900811, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 915194, 'name': 'Coffee, Tea & Espresso'}, {'catId': 289748, 'name': 'Espresso Machines'}, {'catId': 14162661, 'name': 'Semi-Automatic Espresso Machines'}]",1055398,,
4200,Home,B00FPEKLOQ,"[3732161, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 10671038011, 'name': 'Bedspreads, Coverlets & Sets'}, {'catId': 3732161, 'name': 'Bedspreads & Coverlets'}]",1055398,,
4201,Home,B00DVF74PK,"[3736241, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 1063302, 'name': 'Window Treatments'}, {'catId': 3736181, 'name': 'Blinds & Shades'}, {'catId': 3736241, 'name': 'Cellular Shades'}]",1055398,,
4202,BISS,B0000DDVQM,"[16439911, 13900821, 16310161]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 289754, 'name': 'Kitchen Utensils & Gadgets'}, {'catId': 16439891, 'name': 'Kitchen Accessories'}, {'catId': 16439911, 'name': 'Straw Dispensers'}]",1055398,,
4203,Furniture,B00D93APZA,"[3733851, 23705309011, 13900811, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 5422303011, 'name': 'Game & Recreation Room Furniture'}, {'catId': 3734101, 'name': 'Home Bar Furniture'}, {'catId': 3733851, 'name': 'Barstools'}]",1055398,,
4204,Kitchen,B000809QN4,"[289829, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 289814, 'name': 'Cookware'}, {'catId': 19343857011, 'name': 'Pots & Pans'}, {'catId': 289829, 'name': 'Skillets'}]",1055398,,
4205,Home,B00BWYO3EM,"[510192, 23772846011, 23895144011, 23705309011, 23774473011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3206324011, 'name': 'Heating, Cooling & Air Quality'}, {'catId': 267554011, 'name': 'Air Purifiers'}, {'catId': 510192, 'name': 'HEPA Air Purifiers'}]",1055398,,
4206,Home,B00B8XGM3M,"[1063274, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}]",1055398,Home & Kitchen/Bedding/Sheets & Pillowcases,1063274.0
4207,Kitchen,B0051XSIO6,"[23705309011, 119008844011, 119011811011, 13838461, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337675011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_1101'}, {'catId': 23564382011, 'name': 'Request for quote'}, {'catId': 23705309011, 'name': 'Request for quote | Hospitality'}]",265523,,
4208,Home,B0045HANMY,"[14053321, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 2224405011, 'name': 'Comforters & Sets'}, {'catId': 14053321, 'name': 'Comforter Sets'}]",1055398,,
4209,Home,B00EVY5BV4,"[3732781, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 3732781, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
4210,Kitchen,B00005KJWZ,"[18505439011, 289867, 13900811]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337712011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6001'}, {'catId': 18505439011, 'name': 'Best Sellers in Kitchen'}]",265523,,
4211,Home Improvement,B00006IBLN,"[511356, 20796825011, 21590004011, 18505455011, 10755432011, 23682369011, 20683685011, 113038892011]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 3744261, 'name': 'Home Storage Hooks'}, {'catId': 511356, 'name': 'Utility Hooks'}]",1055398,,
4212,Home,B000H40UAO,"[3744321, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 510136, 'name': 'Storage & Organization'}, {'catId': 23691552011, 'name': 'Racks & Holders'}, {'catId': 3744321, 'name': 'Mug Hooks'}]",1055398,,
4213,Home,B000LWXWXO,"[3734571, 18715717011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 1063282, 'name': 'Candles & Holders'}, {'catId': 3734391, 'name': 'Candles'}, {'catId': 3734531, 'name': 'Specialty Candles'}, {'catId': 3734571, 'name': 'Novelty Candles'}]",1055398,,
4214,Home,B0000D8GVC,"[3734871, 18327717011, 17923020011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 542938, 'name': 'Clocks'}, {'catId': 3734871, 'name': 'Wall Clocks'}]",1055398,,
4215,Kitchen,B000QWE6S4,"[16349114011, 1090764, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337726011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6901'}, {'catId': 16349114011, 'name': 'test_bridnerm'}]",265523,,
4216,Home,B00C1VJSW2,"[3736171, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 1063302, 'name': 'Window Treatments'}, {'catId': 3736141, 'name': 'Curtains & Drapes'}, {'catId': 3736171, 'name': 'Tiers'}]",1055398,,
4217,Furniture,B0069HAEY0,"[553830, 13900821]","[{'catId': 2972638011, 'name': 'Patio, Lawn & Garden'}, {'catId': 553824, 'name': 'Patio Furniture & Accessories'}, {'catId': 24230597011, 'name': 'Patio Seating'}, {'catId': 3742451, 'name': 'Chairs'}, {'catId': 553830, 'name': 'Patio Dining Chairs'}]",2972638011,,
4218,Sports,B002L7YJN4,"[23685534011, 82787608011, 678509011]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337656011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_1901'}, {'catId': 23676757011, 'name': 'Sports & Outdoors - Amazon Business'}, {'catId': 23685534011, 'name': 'Hunting'}]",265523,,
4219,Home,B007Q2JJI4,[13900821],"[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 13900821, 'name': 'Kitchen & Dining Features'}]",1055398,,
4220,Kitchen,B000I01DDA,"[82791990011, 289863]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77077733011, 'name': 'Tools and Utensils'}, {'catId': 82791990011, 'name': 'Cutting Boards'}]",265523,,
4221,Kitchen,B0016KXAUK,"[723472011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 901590, 'name': 'Event & Party Supplies'}, {'catId': 723469011, 'name': 'Decorations'}, {'catId': 723472011, 'name': 'Streamers'}]",1055398,,
4222,Kitchen,B00CSG0ON2,"[23774440011, 23772865011, 23870136011, 10755432011, 3744021, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337647011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_3301'}, {'catId': 23772815011, 'name': 'Education'}, {'catId': 23772819011, 'name': 'Early Childhood'}, {'catId': 23774437011, 'name': 'Snacks & Beverages'}, {'catId': 23774440011, 'name': 'Supplies & Cutlery'}]",265523,,
4223,Kitchen,B004HINF3U,"[18505439011, 678514011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337712011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6001'}, {'catId': 18505439011, 'name': 'Best Sellers in Kitchen'}]",265523,,
4224,Kitchen,B000TZ0IQC,"[82791990011, 289863, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77077733011, 'name': 'Tools and Utensils'}, {'catId': 82791990011, 'name': 'Cutting Boards'}]",265523,,
4225,Kitchen,B0016L14MU,"[723470011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 901590, 'name': 'Event & Party Supplies'}, {'catId': 723469011, 'name': 'Decorations'}, {'catId': 723470011, 'name': 'Balloons'}]",1055398,,
4226,Home,B001JEPSSA,"[10671044011, 10755432011, 10671062011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 17874224011, 'name': 'Mattress Pads & Toppers'}, {'catId': 10671044011, 'name': 'Mattress Pads'}]",1055398,,
4227,Kitchen,B00D6DBCLY,"[21617520011, 15850271, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337716011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_4501'}, {'catId': 21617520011, 'name': 'Hong Kong Bestsellers'}]",265523,,
4228,Kitchen,B000MM79X2,"[3118175011, 18505439011, 24065233011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 915194, 'name': 'Coffee, Tea & Espresso'}, {'catId': 3118170011, 'name': 'Tea Accessories'}, {'catId': 3118175011, 'name': 'Tea Storage Chests'}]",1055398,,
4229,Home,B004JO0YR2,"[3732781, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 3732781, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
4230,Home,B002KD7RRY,"[16353561, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 2423187011, 'name': 'Clothing & Closet Storage'}, {'catId': 3744481, 'name': 'Clothes Hangers'}, {'catId': 16353561, 'name': 'Suit Hangers'}]",1055398,,
4231,Furniture,B004EZG2MW,"[3734151, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 5422303011, 'name': 'Game & Recreation Room Furniture'}, {'catId': 8516085011, 'name': 'Folding Tables & Chairs'}, {'catId': 3734151, 'name': 'Folding Chairs'}]",1055398,,
4232,Home,B000H0Y4XM,"[3737411, 23772846011, 23774473011, 3737401, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3206324011, 'name': 'Heating, Cooling & Air Quality'}, {'catId': 267554011, 'name': 'Air Purifiers'}, {'catId': 3737411, 'name': 'Charcoal Air Purifiers'}]",1055398,"Home & Kitchen/Heating, Cooling & Air Quality/Parts & Accessories/Air Purifier Parts & Accessories",3737401.0
4233,Furniture,B002C0C89W,"[684541011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 21487702011, 'name': 'Rugs, Pads & Protectors'}, {'catId': 684541011, 'name': 'Area Rugs'}]",1055398,,
4234,Home,B00FFX6ZE2,"[1063242, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063236, 'name': 'Bath'}, {'catId': 1063242, 'name': 'Bath Rugs'}]",1055398,,
4235,Home,B00FB6N4VU,"[14236311, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 3736311, 'name': 'Window Treatment Hardware'}, {'catId': 3736331, 'name': 'Window Rods'}, {'catId': 14236311, 'name': 'Single Rods'}]",1055398,,
4236,Kitchen,B004FNU8OQ,"[18505439011, 82791990011, 289863, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337712011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6001'}, {'catId': 18505439011, 'name': 'Best Sellers in Kitchen'}]",265523,,
4237,Home,B003VIVFMA,"[13468731, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 1063916, 'name': 'Kitchen & Table Linens'}, {'catId': 3741971, 'name': 'Accessories'}, {'catId': 13468731, 'name': 'Napkin Rings'}]",1055398,,
4238,Home,B002X79X4C,"[3732211, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 3732211, 'name': 'Bed Skirts'}]",1055398,,
4239,Home,B009P7SVHS,"[510192, 23772846011, 23853761011, 23705309011, 18715717011, 23774473011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3206324011, 'name': 'Heating, Cooling & Air Quality'}, {'catId': 267554011, 'name': 'Air Purifiers'}, {'catId': 510192, 'name': 'HEPA Air Purifiers'}]",1055398,,
4240,Home,B004BZFPQE,"[695501011, 17659392011, 23686072011, 23853662011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 510106, 'name': 'Vacuums & Floor Care'}, {'catId': 510128, 'name': 'Vacuum Parts & Accessories'}, {'catId': 12955681, 'name': 'Filters'}, {'catId': 695501011, 'name': 'Handheld Filters'}]",1055398,,
4241,Kitchen,B005P0OLA0,"[23705309011, 119008844011, 409670, 13900811, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337675011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_1101'}, {'catId': 23564382011, 'name': 'Request for quote'}, {'catId': 23705309011, 'name': 'Request for quote | Hospitality'}]",265523,,
4242,Kitchen,B001GAQJ4Y,"[24065798011, 82795864011, 16188244011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337688011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_4901'}, {'catId': 23686064011, 'name': 'Breakroom'}, {'catId': 24005362011, 'name': 'Power & Accessories'}, {'catId': 24065798011, 'name': 'Cooking Utensils'}]",265523,,
4243,Home,B0031M9HGW,"[3744241, 18715717011, 17659392011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 2422453011, 'name': 'Trash, Recycling & Compost'}, {'catId': 3744241, 'name': 'Kitchen Trash Cans'}]",1055398,,
4244,Furniture,B00EYN1NT6,"[3248801011, 21580747011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063308, 'name': 'Bedroom Furniture'}, {'catId': 3733101, 'name': 'Beds, Frames & Bases'}, {'catId': 3248801011, 'name': 'Bed Frames'}]",1055398,,
4245,Kitchen,B004K6SAOS,"[82785827011, 367120011]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77077425011, 'name': 'Cutlery, Dinnerware and Knives'}, {'catId': 77182887011, 'name': 'Bowls'}, {'catId': 82785827011, 'name': 'Pasta Bowls'}]",265523,,
4246,Kitchen,B005W8VQFI,"[77182869011, 14067421]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182859011, 'name': 'Bakeware'}, {'catId': 77182869011, 'name': 'Pie pans'}]",265523,,
